prikey,Key,User,Upload Time (GMT),Survey Name,Version,Complete,Survey Notes,Location Trigger,Instance Name,_start (GMT),_end (GMT),_device,site,plot,quadrat,host,phenologyhost1,phenologyhost2,phenologyhost3,light,gbh1,gbh2,gbh3,gbh4,gbh5,infest,biomass,phenologypar1,phenologypar2,phenologypar3,clump,poll,disp,foli
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,2.6,28,,,,,1,1,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,2.6,28,,,,,1,3,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,2.6,28,,,,,1,1,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,2.6,28,,,,,1,2,1,0,0,2,,,Jegebel butterfly
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,2,49,12,,,,1,4,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,2,49,12,,,,1,4,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,2,49,12,,,,1,3,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,2,49,12,,,,1,2,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,2,49,12,,,,1,3,1,0,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,2,49,12,,,,1,2,1,0,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,2,49,12,,,,1,2,1,0,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,2,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,4,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,3,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,2,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,2,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,1,0,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,2,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,3,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,3,1,1,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,4,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,3,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,1,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,2,1,0,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,1,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,2,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,1,1,1,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,1,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,1,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,2,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,1,1,0,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,3,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,3,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,2,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,3,1,0,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,1,1,0,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,4,1,0,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,2,1,0,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,1,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,1,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia holosericea,1,1,0,1.6,37,21,,,,1,1,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,0,1,8.69999999999999,9,10,4,,,1,2,1,0,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,0,1,8.69999999999999,9,10,4,,,1,3,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,0,0,8.69999999999999,13,,,,,1,3,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,0,0,8.69999999999999,13,,,,,1,1,0,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Mangifera indica,1,0,0,66.2999999999999,40,,,,,2,,0,0,0,,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,66.2999999999999,19,12,20,,,1,3,0,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,0,1,66.2,22,20,25,15,,1,3,0,0,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,0,1,66.2,22,20,25,15,,1,4,0,0,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,0,1,66.2,22,20,25,15,,1,3,0,0,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,0,1,66.2,22,20,25,15,,1,3,0,0,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,66.2,12,10,15,7,,1,4,1,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,66.2,12,10,15,7,,1,4,0,0,0,2,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,66.2,12,10,15,7,,1,3,0,0,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,66.2,12,10,15,7,,1,1,0,0,0,1,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,1,1,66.2,12,10,15,7,,1,,0,0,0,,,,
4,,preethi1433@gmail.com,2018-01-09T14:18:42Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-09T01:48:55Z,2018-01-09T13:26:07Z,-2147483648,pu,behindlibrary,BL2,Acacia auriculiformis,1,0,1,4.2,25,13,19,8,,2,,0,0,0,,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,0,0,2,5,9,8,5,,1,3,1,0,0,1,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,0,0,2,5,9,8,5,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,0,0,2,5,9,8,5,,1,3,1,0,0,1,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,0,0,2,5,9,8,5,,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,0,0,2,5,9,8,5,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,0,0,2,5,9,8,5,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,1,0.5,11,9,6,4,5,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,1,0.5,11,9,6,4,5,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,0.599999999999999,9,2,,,,1,1,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,0.599999999999999,9,2,,,,1,4,1,0,0,1,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,0,0,0.8,9,4,4,,,2,,,,,,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,0,0,0.9,7,4,,,,2,,,,,,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,0,7,4,4,,,1,3,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,0.5,10,2,2,,,1,1,1,0,0,1,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,0.5,10,2,2,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,0.5,10,2,2,,,1,1,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,0.599999999999999,7,4,4,,,1,2,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,0.599999999999999,7,4,4,,,1,1,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,0.599999999999999,7,4,4,,,1,2,0,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,0,0,0.8,7,6,4,,,1,2,1,0,0,2,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,2,10,2,,,,2,,,,,,,,
5,,preethi1433@gmail.com,2018-01-10T14:26:29Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,,,,2018-01-10T02:04:14Z,2018-01-10T03:12:20Z,-2147483648,pu,oppsports,OSC3,AH,1,1,0,1,7,6,5,,,1,3,1,0,0,1,,,
