prikey,Key,User,Upload Time (GMT),Survey Name,Version,Complete,Survey Notes,Location Trigger,Instance Name,_start (GMT),_end (GMT),_device,site,plot,quadrat,host,phenologyhost1,phenologyhost2,phenologyhost3,light,gbh1,gbh2,gbh3,gbh4,gbh5,infest,biomass,phenologypar1,phenologypar2,phenologypar3,clump,poll,disp,foli
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia auriculiformis,1,0,1,28.7,22,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Azadirachta indica,1,0,0,7,8,6.5,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Canthium coromandelicum,1,0,0,7,9,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Ixora pavetta,1,0,0,5,17,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Dodonaea angustifolia,1,0,0,2,7,5,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,7,17,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Walsura trifoliata,1,0,0,6,18.5,6.5,11,8.5,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Cochlospermum religiosa,1,0,0,0,15,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia auriculiformis,1,0,1,8,24,12.5,8,7,8,1,2,1,1,0,1,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia auriculiformis,1,0,0,2,12,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Adenanthera pavonina,1,0,0,7,27,22,37,33,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Dodonaea angustifolia,1,0,0,3,6.5,7,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,6,14.5,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Morinda coreia,1,0,0,19,61,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Azadirachta indica,1,0,0,2,9,10,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Azadirachta indica,1,0,0,13.2,11,10,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Canthium coromandelicum,1,0,0,13.5,16,10,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,36.5,36,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,36.5,9,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,1.3,8.5,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia auriculiformis,1,0,0,6,20.5,,,,,1,4,1,1,1,1,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia holosericea,1,1,1,3,7,6,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia auriculiformis,1,0,0,21.8,18,20,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Azadirachta indica,1,0,0,21.8,25,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Azadirachta indica,1,0,0,21.8,52,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,5,16.5,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Canthium coromandelicum,1,0,0,25,5,7,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,12,12,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Azadirachta indica,1,0,0,15,13,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Adenanthera pavonina,1,0,0,3,14,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,31.3,12.5,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,13.1,22,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,12.5,10,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,23.5,12,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,12.5,23,,,,,1,2,1,1,0,1,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,12.5,23,,,,,1,4,1,1,1,1,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia holosericea,1,1,1,1.2,11,,,,,1,3,1,1,0,1,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia holosericea,1,1,1,1.2,11,,,,,1,2,1,0,0,2,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia holosericea,1,1,1,1.2,11,,,,,1,1,1,0,0,2,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia holosericea,1,1,1,1.2,11,,,,,1,1,1,0,0,2,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia holosericea,1,1,1,1.2,11,,,,,1,1,1,0,0,2,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,6,14,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,16,12,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,5,22,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Morinda coreia,1,0,0,5,18,12,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,9,13,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,3,12,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,5,11,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,1,15,26,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia holosericea,1,1,0,2.8,9,7,,,,1,1,1,0,0,2,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Morinda coreia,1,0,0,25,17,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia holosericea,1,1,1,2,6,3,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,16.8,21.5,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,1,35.8,82,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia auriculiformis,1,0,0,35.8,14,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia auriculiformis,1,0,0,20,10.5,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia auriculiformis,1,0,0,23.2,20,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Adenanthera pavonina,1,0,0,5,26,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Madhuca longifolia,1,0,0,6,5,9,6,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Adenanthera pavonina,1,0,0,5,14,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia holosericea,1,1,0,2,11,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Memecylon umbellatum,1,0,0,3,11,13,12,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Adenanthera pavonina,1,0,0,2,8,12,11.5,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Helictes isora,1,0,0,2,6,5,4,4.4,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,3,16,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Memecylon umbellatum,1,0,0,6,10,8,6,4,4,1,3,1,1,0,2,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia holosericea,1,1,1,6,7,7,,,,1,3,1,0,0,2,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia holosericea,1,1,1,6,7,7,,,,1,1,1,0,0,2,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,2,8.5,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,6,14,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Acacia holosericea,1,1,1,9,6,5,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,1,32.7,43,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,3,11.5,,,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Manilkara hexandra,1,1,0,6,24,30,22,,,2,,,,,,,,
20,,preethi1433@gmail.com,2018-01-29T11:30:28Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] Plot 13 in front of plot 12,,,2018-01-27T02:50:36Z,2018-01-29T11:18:01Z,-2147483648,aranya,plot13,,Pterocarpus santalinus,1,0,0,4.1,14.5,,,,,2,,,,,,,,
